Sat 31 Aug 2024 07:46:33 IDT

SLURM_JOBID:		 981356
SLURM_JOB_NODELIST:	 dt-cpu-03 


executing python ./train_darpatc.py --scene cadets
Start training graph 0 2024-08-31 07:46:41
Data(edge_index=[2, 4347080], test_mask=[362645], train_mask=[362645], x=[362645, 56], y=[362645])
feature  56 ; label  6
121 1.431390404701233 0.0 2024-08-31 14:22:38
122 1.427675485610962 0.0 2024-08-31 14:22:40
123 1.4289555549621582 0.0 2024-08-31 14:22:41
124 1.4240319728851318 0.0 2024-08-31 14:22:42
125 1.4350712299346924 0.0 2024-08-31 14:22:43
126 1.4317138195037842 0.0 2024-08-31 14:22:45
127 1.4287545680999756 0.0 2024-08-31 14:22:46
128 1.4254579544067383 0.0 2024-08-31 14:22:47
129 1.424489974975586 0.0 2024-08-31 14:22:48
130 1.423482060432434 0.0 2024-08-31 14:22:50
131 1.434556484222412 0.0 2024-08-31 14:22:51
132 1.4303771257400513 0.0 2024-08-31 14:22:52
133 1.43003249168396 0.0 2024-08-31 14:22:53
134 1.430456280708313 0.0 2024-08-31 14:22:55
135 1.434227466583252 0.0 2024-08-31 14:22:56
136 1.4315040111541748 0.0 2024-08-31 14:22:57
137 1.4345412254333496 0.0 2024-08-31 14:22:58
138 1.4329677820205688 0.0 2024-08-31 14:23:00
139 1.430442214012146 0.0 2024-08-31 14:23:01
140 1.433159589767456 0.0 2024-08-31 14:23:02
141 1.4309624433517456 0.0 2024-08-31 14:23:03
142 1.4318594932556152 0.0005938242280285036 2024-08-31 14:23:04
143 1.4209816455841064 0.0005938242280285036 2024-08-31 14:23:06
144 1.426551342010498 0.0005938242280285036 2024-08-31 14:23:07
145 1.4265618324279785 0.0 2024-08-31 14:23:08
146 1.427025318145752 0.0 2024-08-31 14:23:09
147 1.4276564121246338 0.0 2024-08-31 14:23:11
148 1.4319891929626465 0.0 2024-08-31 14:23:12
149 1.432020902633667 0.0 2024-08-31 14:23:13
1 1.433005452156067 0.0 2024-08-31 14:23:15
2 1.4274957180023193 0.0 2024-08-31 14:23:16
3 1.4304192066192627 0.0 2024-08-31 14:23:18
4 1.4301180839538574 0.0 2024-08-31 14:23:19
5 1.4302493333816528 0.0005938242280285036 2024-08-31 14:23:20
6 1.4275450706481934 0.0005938242280285036 2024-08-31 14:23:21
7 1.4277650117874146 0.0005938242280285036 2024-08-31 14:23:23
8 1.4294220209121704 0.0005938242280285036 2024-08-31 14:23:24
9 1.427573800086975 0.0005938242280285036 2024-08-31 14:23:25
10 1.431395173072815 0.0005938242280285036 2024-08-31 14:23:26
11 1.4281983375549316 0.0005938242280285036 2024-08-31 14:23:27
12 1.4295016527175903 0.0005938242280285036 2024-08-31 14:23:29
13 1.4322612285614014 0.0005938242280285036 2024-08-31 14:23:30
14 1.4258168935775757 0.0005938242280285036 2024-08-31 14:23:31
15 1.4278316497802734 0.0005938242280285036 2024-08-31 14:23:32
16 1.4291236400604248 0.0005938242280285036 2024-08-31 14:23:34
17 1.4360520839691162 0.0005938242280285036 2024-08-31 14:23:35
18 1.427809715270996 0.0005938242280285036 2024-08-31 14:23:36
19 1.4301530122756958 0.0005938242280285036 2024-08-31 14:23:37
20 1.4335541725158691 0.0005938242280285036 2024-08-31 14:23:39
21 1.4312093257904053 0.0005938242280285036 2024-08-31 14:23:40
22 1.4326963424682617 0.0005938242280285036 2024-08-31 14:23:41
23 1.4298405647277832 0.0005938242280285036 2024-08-31 14:23:42
24 1.4282492399215698 0.0005938242280285036 2024-08-31 14:23:44
25 1.4298782348632812 0.0005938242280285036 2024-08-31 14:23:45
26 1.43110191822052 0.0005938242280285036 2024-08-31 14:23:46
27 1.4301811456680298 0.0005938242280285036 2024-08-31 14:23:47
28 1.4341713190078735 0.0005938242280285036 2024-08-31 14:23:49
29 1.4313479661941528 0.0005938242280285036 2024-08-31 14:23:50
30 1.4296197891235352 0.0005938242280285036 2024-08-31 14:23:51
31 1.4312409162521362 0.0 2024-08-31 14:23:52
32 1.4330925941467285 0.0 2024-08-31 14:23:54
33 1.428268313407898 0.0005938242280285036 2024-08-31 14:23:55
34 1.4328054189682007 0.0005938242280285036 2024-08-31 14:23:56
35 1.4315931797027588 0.0005938242280285036 2024-08-31 14:23:57
36 1.4321948289871216 0.0005938242280285036 2024-08-31 14:23:59
37 1.4346963167190552 0.0005938242280285036 2024-08-31 14:24:00
38 1.4295461177825928 0.0005938242280285036 2024-08-31 14:24:01
39 1.4257476329803467 0.0005938242280285036 2024-08-31 14:24:02
40 1.4313275814056396 0.0005938242280285036 2024-08-31 14:24:03
41 1.4289852380752563 0.0005938242280285036 2024-08-31 14:24:05
42 1.4235914945602417 0.0005938242280285036 2024-08-31 14:24:06
43 1.428772211074829 0.0005938242280285036 2024-08-31 14:24:07
44 1.4306089878082275 0.0005938242280285036 2024-08-31 14:24:08
45 1.4297521114349365 0.0005938242280285036 2024-08-31 14:24:10
46 1.4314731359481812 0.0 2024-08-31 14:24:11
47 1.4295042753219604 0.0 2024-08-31 14:24:12
48 1.4303462505340576 0.0 2024-08-31 14:24:13
49 1.4312301874160767 0.0 2024-08-31 14:24:15
50 1.4271827936172485 0.0 2024-08-31 14:24:16
51 1.4284334182739258 0.0 2024-08-31 14:24:17
52 1.4269434213638306 0.0 2024-08-31 14:24:18
53 1.4327926635742188 0.0 2024-08-31 14:24:19
54 1.4286634922027588 0.0 2024-08-31 14:24:21
55 1.4313793182373047 0.0 2024-08-31 14:24:22
56 1.4250531196594238 0.0 2024-08-31 14:24:23
57 1.429829478263855 0.0 2024-08-31 14:24:24
58 1.4294734001159668 0.0 2024-08-31 14:24:26
59 1.4199204444885254 0.0 2024-08-31 14:24:27
60 1.4331814050674438 0.0 2024-08-31 14:24:28
61 1.4276591539382935 0.0 2024-08-31 14:24:29
62 1.4257758855819702 0.0 2024-08-31 14:24:30
63 1.4281598329544067 0.0 2024-08-31 14:24:32
64 1.4331928491592407 0.0 2024-08-31 14:24:33
65 1.4307923316955566 0.0 2024-08-31 14:24:34
66 1.4289015531539917 0.0 2024-08-31 14:24:35
67 1.4269007444381714 0.0 2024-08-31 14:24:37
68 1.4319483041763306 0.0 2024-08-31 14:24:38
69 1.4283394813537598 0.0 2024-08-31 14:24:39
70 1.4304516315460205 0.0 2024-08-31 14:24:40
71 1.4335720539093018 0.0 2024-08-31 14:24:42
72 1.4321026802062988 0.0 2024-08-31 14:24:43
73 1.4317928552627563 0.0 2024-08-31 14:24:44
74 1.4303042888641357 0.0 2024-08-31 14:24:45
75 1.4319404363632202 0.0 2024-08-31 14:24:46
76 1.4261326789855957 0.0 2024-08-31 14:24:48
77 1.4299027919769287 0.0002969121140142518 2024-08-31 14:24:49
78 1.4319238662719727 0.0002969121140142518 2024-08-31 14:24:50
79 1.4315153360366821 0.0002969121140142518 2024-08-31 14:24:51
80 1.4232158660888672 0.0 2024-08-31 14:24:52
81 1.4289982318878174 0.0 2024-08-31 14:24:54
82 1.432685375213623 0.0 2024-08-31 14:24:55
83 1.4279454946517944 0.0 2024-08-31 14:24:56
84 1.4324392080307007 0.0 2024-08-31 14:24:58
85 1.429276466369629 0.0 2024-08-31 14:24:59
86 1.4285439252853394 0.0 2024-08-31 14:25:00
87 1.4333741664886475 0.0 2024-08-31 14:25:01
88 1.4259248971939087 0.0 2024-08-31 14:25:03
89 1.427812099456787 0.0 2024-08-31 14:25:04
90 1.4286195039749146 0.0 2024-08-31 14:25:05
91 1.4288008213043213 0.0 2024-08-31 14:25:06
92 1.4260045289993286 0.0 2024-08-31 14:25:08
93 1.4313373565673828 0.0 2024-08-31 14:25:09
94 1.4247307777404785 0.0 2024-08-31 14:25:10
95 1.431990146636963 0.0 2024-08-31 14:25:11
96 1.425333857536316 0.0 2024-08-31 14:25:13
97 1.429673194885254 0.0002969121140142518 2024-08-31 14:25:14
98 1.4270473718643188 0.0002969121140142518 2024-08-31 14:25:15
99 1.432488203048706 0.0002969121140142518 2024-08-31 14:25:16
100 1.4273736476898193 0.0002969121140142518 2024-08-31 14:25:18
101 1.4290974140167236 0.0002969121140142518 2024-08-31 14:25:19
102 1.4276301860809326 0.0002969121140142518 2024-08-31 14:25:20
103 1.429823875427246 0.0002969121140142518 2024-08-31 14:25:21
104 1.4268394708633423 0.0002969121140142518 2024-08-31 14:25:23
105 1.435250163078308 0.0002969121140142518 2024-08-31 14:25:24
106 1.4297181367874146 0.0002969121140142518 2024-08-31 14:25:25
107 1.4281284809112549 0.0002969121140142518 2024-08-31 14:25:26
108 1.4269592761993408 0.0002969121140142518 2024-08-31 14:25:28
109 1.4257502555847168 0.0002969121140142518 2024-08-31 14:25:29
110 1.4262679815292358 0.0 2024-08-31 14:25:30
111 1.4311224222183228 0.0 2024-08-31 14:25:31
112 1.4287660121917725 0.0005938242280285036 2024-08-31 14:25:33
113 1.4274251461029053 0.0005938242280285036 2024-08-31 14:25:34
114 1.4248355627059937 0.0005938242280285036 2024-08-31 14:25:35
115 1.4278713464736938 0.0005938242280285036 2024-08-31 14:25:36
116 1.4314874410629272 0.0005938242280285036 2024-08-31 14:25:38
117 1.430272102355957 0.0005938242280285036 2024-08-31 14:25:39
118 1.4298673868179321 0.0005938242280285036 2024-08-31 14:25:40
119 1.427410364151001 0.0005938242280285036 2024-08-31 14:25:41
120 1.4271742105484009 0.0005938242280285036 2024-08-31 14:25:43
121 1.4321942329406738 0.0005938242280285036 2024-08-31 14:25:44
122 1.4317272901535034 0.0005938242280285036 2024-08-31 14:25:45
123 1.4337267875671387 0.0005938242280285036 2024-08-31 14:25:46
124 1.422656536102295 0.0005938242280285036 2024-08-31 14:25:47
125 1.4212759733200073 0.0005938242280285036 2024-08-31 14:25:49
126 1.4315733909606934 0.0005938242280285036 2024-08-31 14:25:50
127 1.428465723991394 0.0005938242280285036 2024-08-31 14:25:51
128 1.4252680540084839 0.0005938242280285036 2024-08-31 14:25:52
129 1.4316091537475586 0.0005938242280285036 2024-08-31 14:25:54
130 1.427038311958313 0.0005938242280285036 2024-08-31 14:25:55
131 1.4292206764221191 0.0005938242280285036 2024-08-31 14:25:56
132 1.433921456336975 0.0005938242280285036 2024-08-31 14:25:57
133 1.4305412769317627 0.0005938242280285036 2024-08-31 14:25:59
134 1.4296009540557861 0.0005938242280285036 2024-08-31 14:26:00
135 1.4288408756256104 0.0005938242280285036 2024-08-31 14:26:01
136 1.4304715394973755 0.0005938242280285036 2024-08-31 14:26:02
137 1.4270249605178833 0.0005938242280285036 2024-08-31 14:26:04
138 1.4280372858047485 0.0005938242280285036 2024-08-31 14:26:05
139 1.4300991296768188 0.0005938242280285036 2024-08-31 14:26:06
140 1.4303419589996338 0.0005938242280285036 2024-08-31 14:26:07
141 1.4257010221481323 0.0005938242280285036 2024-08-31 14:26:09
142 1.4272879362106323 0.0008907363420427554 2024-08-31 14:26:10
143 1.425001859664917 0.0008907363420427554 2024-08-31 14:26:11
144 1.4279069900512695 0.0008907363420427554 2024-08-31 14:26:12
145 1.4279152154922485 0.0008907363420427554 2024-08-31 14:26:13
146 1.4339148998260498 0.0008907363420427554 2024-08-31 14:26:15
147 1.4286136627197266 0.0008907363420427554 2024-08-31 14:26:16
148 1.4286961555480957 0.0008907363420427554 2024-08-31 14:26:17
149 1.4261589050292969 0.0005938242280285036 2024-08-31 14:26:18
3366
2
1 1.424177885055542 0.0 2024-08-31 14:26:20
2 1.4276996850967407 0.0 2024-08-31 14:26:22
3 1.427805781364441 0.0 2024-08-31 14:26:23
4 1.4301972389221191 0.0 2024-08-31 14:26:24
5 1.4264031648635864 0.00029708853238265005 2024-08-31 14:26:25
6 1.4246292114257812 0.00029708853238265005 2024-08-31 14:26:27
7 1.429924726486206 0.00029708853238265005 2024-08-31 14:26:28
8 1.4304583072662354 0.00029708853238265005 2024-08-31 14:26:29
9 1.4258224964141846 0.00029708853238265005 2024-08-31 14:26:30
10 1.425661563873291 0.00029708853238265005 2024-08-31 14:26:32
11 1.4296337366104126 0.00029708853238265005 2024-08-31 14:26:33
12 1.4267035722732544 0.00029708853238265005 2024-08-31 14:26:34
13 1.4273228645324707 0.00029708853238265005 2024-08-31 14:26:35
14 1.4299790859222412 0.00029708853238265005 2024-08-31 14:26:36
15 1.4268434047698975 0.00029708853238265005 2024-08-31 14:26:38
16 1.4278841018676758 0.00029708853238265005 2024-08-31 14:26:39
17 1.4332534074783325 0.00029708853238265005 2024-08-31 14:26:40
18 1.4275591373443604 0.00029708853238265005 2024-08-31 14:26:41
19 1.429443359375 0.00029708853238265005 2024-08-31 14:26:43
20 1.4287525415420532 0.00029708853238265005 2024-08-31 14:26:44
21 1.4309338331222534 0.00029708853238265005 2024-08-31 14:26:45
22 1.4263854026794434 0.00029708853238265005 2024-08-31 14:26:46
23 1.4244968891143799 0.00029708853238265005 2024-08-31 14:26:48
24 1.4263207912445068 0.00029708853238265005 2024-08-31 14:26:49
25 1.4310500621795654 0.00029708853238265005 2024-08-31 14:26:50
26 1.4274643659591675 0.00029708853238265005 2024-08-31 14:26:51
27 1.430222749710083 0.00029708853238265005 2024-08-31 14:26:53
28 1.4268070459365845 0.00029708853238265005 2024-08-31 14:26:54
29 1.4275171756744385 0.00029708853238265005 2024-08-31 14:26:55
30 1.425074815750122 0.00029708853238265005 2024-08-31 14:26:56
31 1.4313676357269287 0.00029708853238265005 2024-08-31 14:26:57
32 1.4302867650985718 0.00029708853238265005 2024-08-31 14:26:59
33 1.4285832643508911 0.00029708853238265005 2024-08-31 14:27:00
34 1.4294134378433228 0.00029708853238265005 2024-08-31 14:27:01
35 1.4300756454467773 0.00029708853238265005 2024-08-31 14:27:03
36 1.4294960498809814 0.0005941770647653001 2024-08-31 14:27:04
37 1.430576205253601 0.005050505050505051 2024-08-31 14:27:05
38 1.510124683380127 0.0213903743315508 2024-08-31 14:27:06
39 1.4234631061553955 0.00089126559714795 2024-08-31 14:27:07
40 1.4294439554214478 0.025846702317290554 2024-08-31 14:27:09
41 1.5536448955535889 0.027332144979203804 2024-08-31 14:27:10
42 3.064868211746216 0.0005941770647653001 2024-08-31 14:27:11
43 1.4237022399902344 0.010398098633392751 2024-08-31 14:27:13
44 1.43061101436615 0.010398098633392751 2024-08-31 14:27:14
45 1.4212263822555542 0.0 2024-08-31 14:27:15
46 1.4282618761062622 0.00029708853238265005 2024-08-31 14:27:16
47 1.431721568107605 0.0005941770647653001 2024-08-31 14:27:18
48 1.432046890258789 0.0005941770647653001 2024-08-31 14:27:19
49 1.4332791566848755 0.0005941770647653001 2024-08-31 14:27:20
50 1.433306097984314 0.0005941770647653001 2024-08-31 14:27:21
51 1.429825782775879 0.00029708853238265005 2024-08-31 14:27:23
52 1.4329949617385864 0.00029708853238265005 2024-08-31 14:27:24
53 1.4289122819900513 0.0 2024-08-31 14:27:25
54 1.4310534000396729 0.0 2024-08-31 14:27:26
55 1.4275789260864258 0.0 2024-08-31 14:27:28
56 1.431401252746582 0.0 2024-08-31 14:27:29
57 1.4281562566757202 0.0 2024-08-31 14:27:30
58 1.4272292852401733 0.0 2024-08-31 14:27:31
59 1.4306814670562744 0.00029708853238265005 2024-08-31 14:27:32
60 1.4290354251861572 0.00029708853238265005 2024-08-31 14:27:34
61 1.4289612770080566 0.00029708853238265005 2024-08-31 14:27:35
62 1.4249331951141357 0.00029708853238265005 2024-08-31 14:27:36
63 1.4396779537200928 0.00029708853238265005 2024-08-31 14:27:37
64 1.430629849433899 0.00029708853238265005 2024-08-31 14:27:39
65 1.430254578590393 0.00029708853238265005 2024-08-31 14:27:40
66 1.4304085969924927 0.00029708853238265005 2024-08-31 14:27:41
67 1.4323550462722778 0.00029708853238265005 2024-08-31 14:27:42
68 1.4326233863830566 0.00029708853238265005 2024-08-31 14:27:44
69 1.4351574182510376 0.00029708853238265005 2024-08-31 14:27:45
70 1.431329369544983 0.00029708853238265005 2024-08-31 14:27:46
71 1.4311226606369019 0.00029708853238265005 2024-08-31 14:27:47
72 1.4281973838806152 0.00029708853238265005 2024-08-31 14:27:49
73 1.4300446510314941 0.00029708853238265005 2024-08-31 14:27:50
74 1.4295073747634888 0.00029708853238265005 2024-08-31 14:27:51
75 1.4300713539123535 0.00029708853238265005 2024-08-31 14:27:52
76 1.4315612316131592 0.00029708853238265005 2024-08-31 14:27:54
77 1.4340585470199585 0.00029708853238265005 2024-08-31 14:27:55
78 1.4816019535064697 0.00029708853238265005 2024-08-31 14:27:56
79 1.4424067735671997 0.00029708853238265005 2024-08-31 14:27:57
80 1.434937596321106 0.00029708853238265005 2024-08-31 14:27:59
81 1.438302755355835 0.00029708853238265005 2024-08-31 14:28:00
82 1.434996247291565 0.00029708853238265005 2024-08-31 14:28:01
83 1.4398103952407837 0.0005941770647653001 2024-08-31 14:28:02
84 1.4366921186447144 0.0011883541295306002 2024-08-31 14:28:04
85 1.4501874446868896 0.0011883541295306002 2024-08-31 14:28:05
86 1.4428551197052002 0.00029708853238265005 2024-08-31 14:28:06
87 1.4409973621368408 0.00029708853238265005 2024-08-31 14:28:07
88 1.434945821762085 0.00029708853238265005 2024-08-31 14:28:08
89 1.4400551319122314 0.00029708853238265005 2024-08-31 14:28:10
90 1.443922758102417 0.00029708853238265005 2024-08-31 14:28:11
91 1.4358652830123901 0.00029708853238265005 2024-08-31 14:28:12
92 1.4325474500656128 0.00029708853238265005 2024-08-31 14:28:13
93 1.4357179403305054 0.0 2024-08-31 14:28:15
94 1.439242959022522 0.0 2024-08-31 14:28:16
95 1.432842493057251 0.00029708853238265005 2024-08-31 14:28:17
96 1.43620765209198 0.00029708853238265005 2024-08-31 14:28:18
97 1.4336878061294556 0.00029708853238265005 2024-08-31 14:28:20
98 1.4261186122894287 0.00029708853238265005 2024-08-31 14:28:21
99 1.42924964427948 0.00029708853238265005 2024-08-31 14:28:22
100 1.4319591522216797 0.00029708853238265005 2024-08-31 14:28:23
101 1.4333765506744385 0.00029708853238265005 2024-08-31 14:28:25
102 1.4338109493255615 0.00029708853238265005 2024-08-31 14:28:26
103 1.4308247566223145 0.00029708853238265005 2024-08-31 14:28:27
104 1.429680585861206 0.00029708853238265005 2024-08-31 14:28:28
105 1.4329909086227417 0.00029708853238265005 2024-08-31 14:28:30
106 1.4296278953552246 0.00029708853238265005 2024-08-31 14:28:31
107 1.4296972751617432 0.00029708853238265005 2024-08-31 14:28:32
108 1.4279741048812866 0.00029708853238265005 2024-08-31 14:28:33
109 1.4319180250167847 0.00029708853238265005 2024-08-31 14:28:35
110 1.433588981628418 0.00029708853238265005 2024-08-31 14:28:36
111 1.4334717988967896 0.00029708853238265005 2024-08-31 14:28:37
112 1.427910327911377 0.00029708853238265005 2024-08-31 14:28:38
113 1.4331469535827637 0.00029708853238265005 2024-08-31 14:28:39
114 1.425653338432312 0.00029708853238265005 2024-08-31 14:28:41
115 1.4289683103561401 0.00029708853238265005 2024-08-31 14:28:42
116 1.428542137145996 0.00029708853238265005 2024-08-31 14:28:43
117 1.4268161058425903 0.00029708853238265005 2024-08-31 14:28:44
118 1.4303736686706543 0.00029708853238265005 2024-08-31 14:28:46
119 1.4313706159591675 0.00029708853238265005 2024-08-31 14:28:47
120 1.424674391746521 0.00029708853238265005 2024-08-31 14:28:48
121 1.4286589622497559 0.00029708853238265005 2024-08-31 14:28:49
122 1.4286909103393555 0.00029708853238265005 2024-08-31 14:28:51
123 1.4268306493759155 0.00029708853238265005 2024-08-31 14:28:52
124 1.4297020435333252 0.00029708853238265005 2024-08-31 14:28:53
125 1.4284623861312866 0.00029708853238265005 2024-08-31 14:28:54
126 1.429771900177002 0.00029708853238265005 2024-08-31 14:28:56
127 1.4295470714569092 0.00029708853238265005 2024-08-31 14:28:57
128 1.4267888069152832 0.00029708853238265005 2024-08-31 14:28:58
129 1.4298585653305054 0.00029708853238265005 2024-08-31 14:28:59
130 1.433505654335022 0.00029708853238265005 2024-08-31 14:29:00
131 1.427290439605713 0.00029708853238265005 2024-08-31 14:29:02
132 1.4267992973327637 0.00029708853238265005 2024-08-31 14:29:03
133 1.4315916299819946 0.00029708853238265005 2024-08-31 14:29:04
134 1.4272085428237915 0.00029708853238265005 2024-08-31 14:29:05
135 1.4285104274749756 0.00029708853238265005 2024-08-31 14:29:07
136 1.4234369993209839 0.00029708853238265005 2024-08-31 14:29:08
137 1.4315071105957031 0.00029708853238265005 2024-08-31 14:29:09
138 1.4275842905044556 0.00029708853238265005 2024-08-31 14:29:10
139 1.4284712076187134 0.00029708853238265005 2024-08-31 14:29:12
140 1.4285577535629272 0.00029708853238265005 2024-08-31 14:29:13
141 1.4292372465133667 0.00029708853238265005 2024-08-31 14:29:14
142 1.4277639389038086 0.00029708853238265005 2024-08-31 14:29:15
143 1.4235531091690063 0.00029708853238265005 2024-08-31 14:29:17
144 1.4274994134902954 0.00029708853238265005 2024-08-31 14:29:18
145 1.4291664361953735 0.00029708853238265005 2024-08-31 14:29:19
146 1.4284675121307373 0.00029708853238265005 2024-08-31 14:29:20
147 1.4266276359558105 0.00029708853238265005 2024-08-31 14:29:22
148 1.4279589653015137 0.00029708853238265005 2024-08-31 14:29:23
149 1.4247757196426392 0.00029708853238265005 2024-08-31 14:29:24
3365
1
1 1.4281567335128784 0.0 2024-08-31 14:29:26
2 1.423408031463623 0.0 2024-08-31 14:29:27
3 1.4226231575012207 0.0 2024-08-31 14:29:29
4 1.4260616302490234 0.0 2024-08-31 14:29:30
5 1.4294102191925049 0.0 2024-08-31 14:29:31
6 1.4291566610336304 0.0 2024-08-31 14:29:32
7 1.4263101816177368 0.013670133729569094 2024-08-31 14:29:34
8 1.4223023653030396 0.0 2024-08-31 14:29:35
9 1.4258793592453003 0.0 2024-08-31 14:29:36
10 1.427228331565857 0.0 2024-08-31 14:29:37
11 1.4286911487579346 0.0 2024-08-31 14:29:38
12 1.4222617149353027 0.0 2024-08-31 14:29:40
13 1.4285465478897095 0.0 2024-08-31 14:29:41
14 1.4264731407165527 0.0 2024-08-31 14:29:42
15 1.4256047010421753 0.0 2024-08-31 14:29:43
16 1.4235042333602905 0.0 2024-08-31 14:29:45
17 1.4262901544570923 0.0 2024-08-31 14:29:46
18 1.425007700920105 0.0 2024-08-31 14:29:47
19 1.433655023574829 0.0 2024-08-31 14:29:48
20 1.4261753559112549 0.0 2024-08-31 14:29:49
21 1.425379753112793 0.0005943536404160475 2024-08-31 14:29:51
22 1.4279954433441162 0.0 2024-08-31 14:29:52
23 1.4294630289077759 0.0 2024-08-31 14:29:53
24 1.4256783723831177 0.0 2024-08-31 14:29:55
25 1.4307377338409424 0.0 2024-08-31 14:29:56
26 1.4288164377212524 0.0 2024-08-31 14:29:57
27 1.4266711473464966 0.0 2024-08-31 14:29:59
28 1.4268685579299927 0.0 2024-08-31 14:30:00
29 1.432249665260315 0.00029717682020802375 2024-08-31 14:30:01
30 1.4286065101623535 0.00029717682020802375 2024-08-31 14:30:02
31 1.427549958229065 0.0 2024-08-31 14:30:04
32 1.4253228902816772 0.0 2024-08-31 14:30:05
33 1.4268386363983154 0.0 2024-08-31 14:30:06
34 1.4277215003967285 0.0 2024-08-31 14:30:07
35 1.4281952381134033 0.0 2024-08-31 14:30:09
36 1.4241505861282349 0.0 2024-08-31 14:30:10
37 1.4293770790100098 0.0 2024-08-31 14:30:11
38 1.4264626502990723 0.0 2024-08-31 14:30:12
39 1.429864525794983 0.0 2024-08-31 14:30:14
40 1.4279016256332397 0.0 2024-08-31 14:30:15
41 1.4264445304870605 0.0 2024-08-31 14:30:16
42 1.429291844367981 0.0 2024-08-31 14:30:17
43 1.43119215965271 0.0 2024-08-31 14:30:19
44 1.4308167695999146 0.0 2024-08-31 14:30:20
45 1.4241726398468018 0.0 2024-08-31 14:30:21
46 1.426753044128418 0.0 2024-08-31 14:30:22
47 1.4265141487121582 0.0 2024-08-31 14:30:24
48 1.4294556379318237 0.0 2024-08-31 14:30:25
49 1.4244188070297241 0.0 2024-08-31 14:30:26
50 1.4298382997512817 0.0 2024-08-31 14:30:27
51 1.4240210056304932 0.0 2024-08-31 14:30:29
52 1.4261070489883423 0.0 2024-08-31 14:30:30
53 1.4222428798675537 0.0 2024-08-31 14:30:31
54 1.423521637916565 0.0 2024-08-31 14:30:32
55 1.427781343460083 0.0 2024-08-31 14:30:33
56 1.4256590604782104 0.0 2024-08-31 14:30:35
57 1.4253562688827515 0.0 2024-08-31 14:30:36
58 1.4241753816604614 0.0 2024-08-31 14:30:37
59 1.4281469583511353 0.0 2024-08-31 14:30:38
60 1.429109811782837 0.0 2024-08-31 14:30:40
61 1.4243654012680054 0.0 2024-08-31 14:30:41
62 1.4241942167282104 0.0 2024-08-31 14:30:42
63 1.4243017435073853 0.0 2024-08-31 14:30:43
64 1.425610899925232 0.0 2024-08-31 14:30:44
65 1.4254025220870972 0.0 2024-08-31 14:30:46
66 1.4275320768356323 0.0 2024-08-31 14:30:47
67 1.4236791133880615 0.0 2024-08-31 14:30:48
68 1.4224305152893066 0.0 2024-08-31 14:30:49
69 1.4299027919769287 0.0 2024-08-31 14:30:51
70 1.4229538440704346 0.0 2024-08-31 14:30:52
71 1.4288811683654785 0.0 2024-08-31 14:30:53
72 1.4292447566986084 0.00029717682020802375 2024-08-31 14:30:54
73 1.4262288808822632 0.0 2024-08-31 14:30:56
74 1.424363613128662 0.0 2024-08-31 14:30:57
75 1.4313334226608276 0.0 2024-08-31 14:30:58
76 1.4212591648101807 0.0 2024-08-31 14:30:59
77 1.4248287677764893 0.0 2024-08-31 14:31:01
78 1.4236233234405518 0.0 2024-08-31 14:31:02
79 1.425047755241394 0.0 2024-08-31 14:31:03
80 1.4311954975128174 0.0 2024-08-31 14:31:04
81 1.4207565784454346 0.0 2024-08-31 14:31:06
82 1.4276593923568726 0.0 2024-08-31 14:31:07
83 1.4245580434799194 0.0 2024-08-31 14:31:08
84 1.4281964302062988 0.0 2024-08-31 14:31:09
85 1.4268900156021118 0.0 2024-08-31 14:31:11
86 1.4267117977142334 0.0 2024-08-31 14:31:12
87 1.4287323951721191 0.0 2024-08-31 14:31:13
88 1.4259861707687378 0.0 2024-08-31 14:31:14
89 1.425802230834961 0.0 2024-08-31 14:31:16
90 1.4270511865615845 0.0 2024-08-31 14:31:17
91 1.4215729236602783 0.0 2024-08-31 14:31:18
92 1.4287844896316528 0.0 2024-08-31 14:31:19
93 1.4291712045669556 0.0 2024-08-31 14:31:21
94 1.429198980331421 0.0 2024-08-31 14:31:22
95 1.4275338649749756 0.0 2024-08-31 14:31:23
96 1.4301241636276245 0.0 2024-08-31 14:31:24
97 1.425187349319458 0.0 2024-08-31 14:31:26
98 1.4249732494354248 0.0 2024-08-31 14:31:27
99 1.4286442995071411 0.0008915304606240713 2024-08-31 14:31:28
100 1.4176448583602905 0.0014858841010401188 2024-08-31 14:31:29
101 1.4457526206970215 0.0 2024-08-31 14:31:31
102 1.4394911527633667 0.01099554234769688 2024-08-31 14:31:32
103 1.4422378540039062 0.01099554234769688 2024-08-31 14:31:33
104 1.4488041400909424 0.01099554234769688 2024-08-31 14:31:34
105 1.4459909200668335 0.01099554234769688 2024-08-31 14:31:36
106 1.4447522163391113 0.01099554234769688 2024-08-31 14:31:37
107 1.4423882961273193 0.01099554234769688 2024-08-31 14:31:38
108 1.4454792737960815 0.01099554234769688 2024-08-31 14:31:39
109 1.446876883506775 0.01099554234769688 2024-08-31 14:31:40
110 1.4474353790283203 0.01099554234769688 2024-08-31 14:31:42
111 1.4456771612167358 0.01099554234769688 2024-08-31 14:31:43
112 1.4460573196411133 0.01099554234769688 2024-08-31 14:31:44
113 1.4404584169387817 0.01099554234769688 2024-08-31 14:31:45
114 1.4425201416015625 0.01099554234769688 2024-08-31 14:31:47
115 1.4471473693847656 0.01099554234769688 2024-08-31 14:31:48
116 1.4453259706497192 0.01099554234769688 2024-08-31 14:31:49
